title,rate,comment,label
오펜하이머,1,영화가 얼마나 재미없고 지루한지 중간에 영화 보다가 집에 가는 사람들이 많네요 ㅋㅋㅋ나는 돈이 아까워서 끝까지 봤지만  이 영화는 처음부터 끝까지 화려하거나 웅장하거나 스펙타클하거나 스릴있거나 재미있는 장면이 하나도 없습니다 그래서 사람들도 너무 재미없고 지루해서 잠을 자는 사람들도 많고 중간에 자리에서 일어나서 집에가는 사람들도 많습니다 그리고 영화가 3시간 넘게 상영을 하니 지루해도 너무 지루합니다 영화가 재미있으면 4시간도 시간이 금방가는데  워낙 재미없으니 1시간도 고통스럽습니다 ㅋㅋㅋ 완전 비추천 노잼입니다 ㅎㅎ,0
오펜하이머,1,"소영이 엄마 입니다오제 남편과 초등학생 아이들 2명과 극장에 가서 오펜하이머 영화를 봤습니다도무지 영화내용이 아무 것도 없고,3시간 내내 탁자에 앉아서 지들끼리 딱딱한 대화만 하는 내용입니다너무 재미없고 지루해서 남편이 먼저 1시간 30분 시청하더니 영화 끝났때까지 자고 있었고아이들은 중간에 자리에 일어나서 대길실(휴게실)에 나가 있겠다고 해서 허락해 주었고 저는 결국 영화를 끝까지 다 못보고 너무 재미없고 지루해서 영화 끝나기 10분전에 남편을 깨워서 자리에 일어나 아이들과 함께 극장을 나왔습니다저는 영화광인데 지금까지 영화를 수천편을 봤는데  단 한번도 영화를 보다가 중간에 나온적이 없었는데 이 영화는 처음으로 끝까지 못보고 포기했습니다.특별한 장면이 하나도 없습니다",0
오펜하이머,1,"이런 4류 영화를  외국에서 수입해서 배급한 배급사 압수수색 해라!분명 돈 받고 모종의 거래를 했을 것이다어떻게 이런 4류 잡쓰래기 영화를 배급해서 버젓히 극장에서 개봉하고 있는지검찰에서  배급사  사무실 압수수색하고,관련자들 모두 사법처리 시켜야 한다",0
오펜하이머,1,"별 하나도 아까운 졸작중에 졸작이고,망작중에 망작입니다이 영화 보려는 분들은 절대 보지마세요!영화도 아니고 다큐멘타리도 아닙니다,다큐멘타리도 이 것 보다는 재미있습니다그리고 아래 별 다섯개 후기에 절대 속지 마세요저 후기들 전부 알바들이 올린 후기들입니다저 알바들이 올린 후기 보고 영화관 갔다간 심히 이를 갈고 후회합니다",0
오펜하이머,1,"맨해튼 프로젝트로 만들어진 핵무기가 살상력이 어마무시할 것이라고 예상되었기 때문에 그냥 도쿄만에 떨어뜨려서 위력을 과시해서 전쟁을 끝내는 방법도 고려되었으나, 오펜하이머는 일본 본토에 직접 떨어뜨려야 전쟁이 끝날 것이라고 생각했고 미의회에도 자신의 그런 의견을 밝혔다. 그는 폭탄 투하 임무를 책임진 장군들을 만나서 어느 정도의 고도에서 어떤 식으로 떨어뜨려야 가장 강력한 파괴력을 발휘할지를 설명하고 투하 방식을 지시하기까지 했다. 핵폭탄을 특히 히로시마에 떨어뜨리려는 이유도 두 도시가 평평하기 때문에 원자폭탄이 폭발해서 어디까지 영향을 미치는지 구석구석 관찰하기 좋았기 때문에 선정된 것이었다. 물론, 오펜하이머는 핵폭탄의 살상력을 정확히 알고 있었고 그것 때문에 슬퍼하기도 했지만, 전쟁을 확실히 끝내는 것이",0
오펜하이머,10,"천재감독의 천재 연기자들의 최고 영화,,",1
오펜하이머,10,3시간이 순식간에..또 보고 싶은 영화 입니다. 크리스토퍼 놀란이라 가능한 영화다,1
오펜하이머,5,"어느정도 사전 공부를 하고 봤어도 도통 이해가 어렵다. 놀란 특유의 시간과 공간을 교차해서 진행하는데, 법정 드라마 처럼 너무 머리가 아프다. 지루함 그자체.. 중간에는 도저히 못참고 잠들었다. 몇명은 아예 나가서 안들어오고.. 기대가 넘 컸었나 봄..",2
오펜하이머,10,과학은 윤리적 도덕성 안에서만 이뤄져야 한다는  슬픈 독백 그리고 지식인으로서 정의를 찾으려는 노력 그것이 과오가 있더라도 더 좋은 이상을 향한 옳은 과정 이었다는 자세,1
오펜하이머,9,개인적으로는  좋았다. 하지만 취향차이로 호불호 갈릴 수 있을 것 같다,1
오펜하이머,1,15관람이라서 올노출베드신은 예상 못 했는데..만일 한국영화or한국여배우였다면 청소년관람불가불필요한 올노출섹스신때문에 비추,0
오펜하이머,10,3시간 금방 갈 정도로 스토리나 연기가 최고였어요,1
오펜하이머,2,나는 지루하고 재미 없었음...,0
오펜하이머,10,한번더보려구한다이해하려구,1
오펜하이머,1,솔직히  제작비 어디썻는지 의문핵폭탄실험  한번  보여주는거 끝이고내용도 오펜하이머가  공산주의엿는지  과거현재 반복놀란감독 영화중 제일실망연기력은 좋음  그거빼구  3시간 지루해죽는줄 ㅋ평점낚이긴 처음이네,0
오펜하이머,10,만점 입니다. 올해 최고의 영화,1
오펜하이머,1,어제 보고왔다. 감동도 없고 재미도 없고 철학적 메세지도 없다. 그냥 바람둥이 과학자가 여자랑 하는거 말고 없다.뭐.. 공산주의를 혐오하는 사람이라면 재밌게 볼수도 있겠다. 그러나 이건 솔직히 개쓰뤡 영화다.,0
오펜하이머,1,시간이 아깝다.. 무슨 나레이션 없는 다큐 본것 같다.전쟁은 먼나라 이야기 같이 대화속에만 있고...핵 폭탄 터지는건 무슨 성량불 붙이는것 처럼 보이냐.그리고내용의  70% 법정영화 처럼  청문회 내용만 계속있다.,0
오펜하이머,7,인셉션 인터스텔라 덩케르크 급은 아닌듯.솔직히 좀 지루합니다. 노출신이 꼭 필요한 장면인지도 모르겠구요. 덩케르크는 인류애가 뭔지를 자연스럽고 잔잔하게 가슴속에 녹아들게 만들었지만....이건 글쎄요? 오펜하이머라는 어떤 개인에 대한 공감? 별로 와닿지 않음.,2
오펜하이머,10,Wow...,1
오펜하이머,10,어렵지만 정말 잘만든 작품이라고 생각합니다!,1
오펜하이머,9,남들은 지루하다 하던데 3시간내내 집중해서 봄,1
오펜하이머,1,영화는 평범한 대중과의  소톳천재  놀란은  자기의 틀에  평범이들을가두고 옥좨고 주눅들고  그 자고감에  타라가맞추라는  토다른 폭력 영솨에  다중은 환호하게 만든  토다른 원폭에  심심히 상당히 유김이요,0
오펜하이머,1,ㅠ 지루,0
오펜하이머,9,한사람의인생이 ᆢ,1
오펜하이머,8,CG가 없다는 것이 밑겨지지 않았으며 음악이 영화를 살릴 것 같다,1
오펜하이머,2,ㄴ잼,0
오펜하이머,7,"사전 정보가 필요한 전기 영화 입니다. 가족오락영화로는 선택하지 마세요. 트리니티 실험 장면도 그렇고 비주얼적으로 생각만큼 웅장한 느낌을 주진 않아요. 긴 시간 관객도 지치게 만드는 메카시즘과 인간에 대해 생각하게 만드는, 고뇌하는 인물을 그린 영화.",2
오펜하이머,8,아이맥스 촬영씬 분량이 전작들보다 많은데 전달엔 그리 많은 효과를 발현하지 못한다. 전기영화라기엔 그밖의 인물들 비중이 많아 유사한 장르의 작품들과 전반적으로 다른 느낌을 준다. 킬리언은 피키블라인더스 토미 셸비 캐릭터가 너무 강렬해서인지 오펜하이머 캐릭터가 순진한 모습을 보일때 잘 적응이 안되기도 한다.,1
오펜하이머,1,유식하고 지적인 척 허세작렬 평들  너무 역겹다    졸다가 왔다  중간에  못 참고 나가는 사람도  꽤  됨   음악은 쓸데없이  쾅쾅 거리고  벤허같은 영화나  끝날때까지 몰입하지   이런 영화를 몰입하셨다고 하하하  어메이징   진짜   지적인 사람은  함부로 그  지적우월을 경박하게 드러내지 않는다  영화는 무조건 재미있어야  명작이  된다  그 지겨운 공부를  극장에서까지 하고 자빠졌니  영화보다  더  재미있는  전기들   유투브에  널렸다    그리고  공부를 해야할 만큼  위대한 인물이 결코 아님 거 같음   너무 그로테스크함,0
오펜하이머,1,영화가 너무 복잡하고 과거와 현재를 왔다갔다하고 집중력이 꽤필요한 영화다. 근래에 본영화중 최악. 지루해서 중간에 나왓다.  절대 절대 비추천,0
오펜하이머,10,"스펙터클함만 기대하고 가서 보면 약간 지루할 수도 있겠으나 이 영화는 어쩌면 캐릭터 영화라고 불러야 할 지도 모르겠다. 사운드가 주는 가슴을 치는 위대함과 작은 연기 배역들까지도 자기 역할을 완벽하게 해 내는, 과거와 현재가 오가는 그래서 어쩌면 조금 불편할 수 있는 편집, 영화 전반에 거의 빠지지 않고 깔리는 음악까지 뭐 하나 나무랄 게 없는 놀란 특유의 잘 만들어진 영화. 킬리언 머피는 별로 표정연기 하는 게 없는데 영화 후 내내 기억나는데 엄청난 표정, 화, 광기 등 모든 걸 보여 준 다우니 주니어는 집에 오면서도 그 역할 누가 했더라 생각해 봐야 했을 만큼 머피의 존재감이 대단했다.",1
오펜하이머,8,"영화 쉽지 않다. 결말에 대한 단서는 제시하되 정답은 없다. 마지막 오펜하이머의 웃음과 이인슈타인의 대사가 실마리를 제공하나 로다주가 파놓은 덫에 걸려들지 않고 오히려 노린듯한 마지막 그 은은한 미소. 악마를 보았다 이병헌 보는듯했음.필요에 의해 가공할 만한 무기를 만들었고 결국 불을 가져온 프로메테우스와 같이 고통받았던점은 영화의 큰 복선?? 인듯.모두가 살기위해 협력했지만, 결국 모두가 살기위해 갈라졌다. 우리의 적은 밖인가, 아니면 내부인가. 원자폭탄을 터뜨린 오펜하이머의 분노는 결국 불발로 끝났지만, 그는 세상의 파멸이 올것을 예고 했다. 그것도 아주 담담한 표정으로.",1
오펜하이머,10,진짜 끝내주게 재미있었다. 인간과 사회에 대한 집요한 파고듦에 감동했고 진주만 공격이나 원폭 장면으로 영화를 할리우드적으로 선정적으로 끌어가지 않는 면이 개인적으로 특히 좋았다.,1
오펜하이머,10,"솔직히 지루한 장면들이 꽤 있었지만 후반부의 핵실험 장면 하나만으로모든 것이 용서가 됩니다. 후폭풍이 다가오는 순간 몸에 전율이..TV나 모니터, 스마트폰으로는 절대 극장과 같은 전율을 느끼지 못합니다.아이맥스로 꼭 보시길!",1
오펜하이머,1,후쿠시마 오염수가 방류가 되도 나몰라라~~,0
오펜하이머,5,지루하다.,2
오펜하이머,3,영화가 말려는 목적은 알겠는데 긴시간동안 지루하고 난해했다평일이라 혼자 봄,0
오펜하이머,8,"3개의 스토리가 한개로 합쳐질 때의 쾌감과 두려움1. 스트로스의 인사청문회대부분 스트로스의 이야기이기에 흑백으로 진행됩니다. 시간상 맨 마지막이지만, 맨 처음에도 위치해있는 시간.2. 오펜하이머의 청문회이 시간대에서 오펜하이머는 끝없이 고통받고, 조여지고, 불안감에 휩싸입니다.3. 트리니티 실험예고편을 보면 러닝타임의 상당수를 차지할 듯 하지만, 실제로는 얼마 되지 않습니다. 대부분 물리학자들의 연구와 오펜하이머의 고뇌가 차지하죠.1,2  시간대는 길고 지루하게 느껴질 수 있습니다. 그러나 영화가 끝나기 50분 전 트리니티 실험은 엄청난 시각효과와 압도를 통해 경외를 느끼게까지 하고, 이후 모든 시간대가 일직선상에 놓일 때 비로소 영화에 감탄하게 됩니다.초반의 2시간을 버틸 자신 있다면 명작.",1
오펜하이머,9,"놀란이 이 정도였나? 아님, 시덥잖은 한국 영화만 보다 봐서 그런가? 3시간이 순삭! 내내 쫄깃하다.일단 물리학자들이  진짜 죄다 멋짐 폭발.미국 중심의 역사 기술 빼고는 좋았다.유명 배우들의 등장이 처음엔 살짝 몰입도를 깼지밀연기는 뭐 대체로 무난.  음악 굿!극장에서 봐야지 나중에 OTT로 보면 재미없을 듯.마지막 오피와 알버트의 대화가 참....묵직했다.영화가 이래야 영화지.한국 영화계 좀 보고 배우자.오펜하이머",1
오펜하이머,9,"빛나는 총기의 과학자, 가늠할 수 없는 에너지를 향한 패기의 도전을 시도하고, 마침내 광기 어린 결과물에 경외감과 두려움을.",1
오펜하이머,10,10점 충분,1
오펜하이머,10,아는 만큼 보이는 영화라 생각이 든다. 공부를 더 해서 더 깊이있게 공감하며 보고 싶다. 극장에 오래 걸려있었으면.,1
오펜하이머,10,지루한듯하다가 핵폭발장면씬부터 청문회까지 숨죽이면서 몰입했음,1
오펜하이머,1,재미 없는 거 맞으니까 스스로 자책하지 말것. 평론가들의 가식은 여전히 구역질 남.,0
오펜하이머,1,밀폐공간에서  3시간 동안  졸다가  왔는데  바로  코로나 걸렸다  마스크 하고 갔는데  다른 사람들은 마스크도 안하고  짜증 폭발,0
오펜하이머,6,놀란영화중에  젤 좀 지루했다,2
오펜하이머,8,미국이 그냥 ..  과학자들 대충 모아 가지고 뚝딱해서 만든것이 원자폭탄 인줄 알았다.암튼 덕분에 대한민국 독립했고...뭐..분단이 되기는 했지만 그래도 잘못 되었으면 일본제국 소수민족 될뻔 했다.미국 고맙다.,1
오펜하이머,10,"개봉일 8월 15일 광복절  ""  보고있냐  썩을 ㅅ썩열아 !!!""",1
오펜하이머,5,배우들 연기는 진짜 기가막힙니다. 표정하나하나 디테일이 감탄만 나옵니다. 그런데 지루한건 어쩔수없고 예술영화처럼 뭔가 울림이 있냐 그런것도 아닙니다. 그냥 3시간짜리 다큐영화 같아요,2
오펜하이머,1,꼭 봐! 자다 놀란 너의 모습을 보고 놀란 옆 사람과 눈이 마주쳤을 때 가장 긴장감이 있을꺼다.  킬리언머피.  다크나이트 시리즈부터 덩케르트 오펜하이머까지 그동안 고생이 많았다.  다른 작품으로 보자. 놀란 감독 작품이 아니면 80만 넘기도 힘든 작품.  놀란에 대한 생각을 바꿔야 할 때.,0
오펜하이머,1,겉멋만 든 최악의 영화.. 음악으로 커버하는것도 한계,0
오펜하이머,6,다큐영화로 볼만한 정도이나놀란의 스케일 있는 영화를 좋아한다면 비추용아맥은 매우비추. 가까운 영화관이나 나중이 온라인으로 나올때 보는걸 추천.,2
오펜하이머,10,오늘 보고 왔어요 전쟁은 절대 절대 절대로.... 전쟁 위기 부추기는 넘이 우리나라에도 있지요. 투표를 잘해야 합니다. 부동산 ...등의 욕심에 말도 안되는 넘을 뽑아 놓으니(쥐. 닭으로 충분했을텐데 또???!!!)...눈 떠보니 일.본.강.점.기   .... 인거 같은 느낌적인 느낌. WHAT THE HELL.............,1
오펜하이머,8,뭐 하나 지루할 틈을 안주는구만,1
오펜하이머,5,"알쓸별잡에서 크리스토퍼 놀란이 출연하였고, 아날로그로 영화를 만든다고 하고...두번 째는 아이맥스에서 관람하려고 했던 영화..개봉 첫날 기대감으로 50만이 넘게 보았음에도, 지금은 별~~내용은 오펜하이머 청문회로 시작하여 청문회로 끝나서 도중 많이 졸리더라~",2
오펜하이머,7,미국정치적배경과 등장캐릭 이름을 알고 보면 더욱 좋고 OST와 함께한 인물 감정 연출은 좋았다OP를 모르고 보면 OST가 다한듯,2
오펜하이머,10,3시간이란 긴영화인데도 사운드에 나오는 폭발음과 함께 긴장감을 주는 다소 서스펜스(?)한  소리때문인지 지루한줄 모르고 봤다앞으로가 더 기대되는 놀란감독님 홧팅! 입니다~,1
오펜하이머,1,이미테이션게임과 커런트워를 재밌게 봤고 이런 장르를 좋아하지만 이 영화는 유난히 지루하고 처음부터 끝까지 계속 브금이 고막을 괴롭힘. 대놓고 예술상을 노렸다는 게 티가 나는 영화.,0
오펜하이머,1,평점이   높아서  제가 잘못 본건지요 지루했네요 다큐 영화였네요 그 동안 놀란감독님 영화를 잼나게 바서 그런지   넘나 지루했네요,0
오펜하이머,9,역사는 스포일러지만 결말을 알고 보는데도 긴장감이 넘친다. 그 뒤를 받쳐주는 배우들의 훌륭한 연기와 BGM은 덤! 3시간이 순삭이다.,1
오펜하이머,5,영화가 너무 길다,2
오펜하이머,8,3시간동안 시원한 극장에서 피서하며 잘봤습니다.오펜하이머를 자세히 알게 되었네요.국가를 위해  정말 열심히 일했는데도 간첩혐의를 받다니  그리고 죄책감에 시달리며 살아야했을  오펜하이머의 삶이 안스럽네요.,1
오펜하이머,9,과학의 시간과. 정치의 시간의 교차점애 인간 오펜하이머의 고뇌,1
오펜하이머,9,말이 필요없음 ~놀란 특유의 음악구성과 빠른전개~,1
오펜하이머,4,남푠말로는 개봉 날짜와 줄거리 땜에라도니뽕애들이 엄 ~청 반대해서 지금까지도 개봉 못한다고 하더라이런 점은 차아암 맘에 들어 !!👍,0
오펜하이머,10,놀란이 세상을 어떻게 바라보고 이해하고 있는지 너무 궁금하다..예술에 가까운 영화라 매니아 층만 좋아할 영화공부하러 간다고 생각하고 보시는 걸 추천해요.,1
오펜하이머,10,정말.....대단한  영화..주인공은  그냥  오펜하이머라는....연기가  그냥..그  인물  그  자체....,1
오펜하이머,10,올해는 볼만한 영화가 많아서 즐겁다. 콘크리트 유토피아 재미 있게 본 사람이면 이 영화 추천 합니다 반대로 재미 없게 보신 분들은 비추합니다. 영화도 보는 지적 수준과 공감력이 있어야 소화.,1
오펜하이머,8,"인물의 심리 묘사와 사건을 긴박감있게 엮어가는 놀란감독 특유의 솜씨는 훌륭하다.  그런데 큰 결점이 보인다. 1. 일본 히로시마 폭탄 투하 장면이 나오지 않는다.  CG를 쓰던 짧게 넣든 이것이 오펜하이머의 심리와 인생을 더 깊이 파고 들어갈 수 있다. 일본 관객 때문에 뺐다면 명장 놀란에게 실망하지 않을 수 없다. 2. 수위놓은 노출씬이 꼭 필요했을까? 원폭투하 후 그의 심리에 더 초점을 맞춰야 하는데 - -  - - 아쉽다. 3. 영화는 스토로스라는 사람의 앙심에 초점을 맞추어 이영화의 절반이상을 그 갈등관계에 할애한다.  원폭 투하 후에 ""내손에 피를 묻혔다""라며 인류의 앞날을 걱정하는 과학자의 삶을 조명하는데는 부족했다. 아쉽다.",1
오펜하이머,6,역시 우리나라에서 놀란은 과대평가가 되었고...그냥 볼 만한 영화이지 그렇게 극찬할 영화는 아닌 듯.아무리 IMAX 성애자라지만 이런 영화를 왜 굳이 IMAX로 찍었는지 모르겠음.,2
오펜하이머,6,놀란영회 팬이지만..솔직히 지루하고 재미는 별로없어요.졸지는않고 다 보긴했네요.,2
오펜하이머,5,3시간순삭.,2
오펜하이머,10,훌륭한 영화입니다. 많은 분들이 보셨으면 좋겠습니다. 크리스토퍼 놀란 감독이 멋진 영화를 만드셨네요.,1
오펜하이머,10,대단한과학자의이야기,1
오펜하이머,10,나만 죽을수 있나..너도 보고 지겨워 죽길..,1
오펜하이머,10,일본윗대가리들이 원자탄을 터지게 만든 원인제공자이다 이후 희생자코스프레 역겹다 정말,1
오펜하이머,8,인류를 위해 일본 제거.. 누군가는 싫어할 영화,1
오펜하이머,10,"배우들의 연기력에 경의를 표한다. 몰입감이 장난이 아님. 특별한 액션이나 블록버스터 장면은 없지만, 인물들의 내면이나 심리 묘사에 절로 끌려 들어간다. 관람 전에 실제 역사적인 배경이나 주변 인물들에 대해 어느정도 사전지식을 가지고 간다면 더 재밌게 볼 수 있을 듯.",1
오펜하이머,10,전쟁을 종식시키기 위해 핵폭탄을 만들 수 밖에 없었던 과학자의 고달픈 삶이 잘 나타났어요.,1
오펜하이머,9,놀란 영화 중에서 가장 지루한 영화아이맥스로 갈 이유가 1도 없는 영화임.허세충들이 재밌다고 점수 많이 주는 듯,1
오펜하이머,4,평점이 좋으네 안봤는데 봐야하나 ? 어려운 내용 질색인데...,0
오펜하이머,6,…,2
오펜하이머,6,"최고의 감독, 최고의 영화..강추합니다.영화가 끝나고도 한참동안 일어설 수 없었어요.꼭 극장에서 보아야 하고, 아는 만큼 보이는 영화인거 같아요.영화보기전 약간의 조사를 하고 가시면 감동이 더할거 같아요.",2
오펜하이머,10,무결점의 영화 드라마로 만들어도 좋을듯요 3시간이 부족하다 연기가 특히나 어메이징하다,1
오펜하이머,10,중반까지 한 참 졸았다. 피곤하기도 했지만 영상이 그 피곤을 잊게하지못하고 지루했다.한참 자고나니 후반부는 재미있었다.,1
오펜하이머,7,굿굿굿굿,2
오펜하이머,9,"빌드업을 1시간 이상 씩이나 하니, 넘 지루함.만약 한국영화였슴 엄청 혹평을 받았을텐데 놀란 감독 이름 빨로 흥행 되고 있는 듯.",1
오펜하이머,1,한사람의 일대기를보는건데 3시간내내 마치 액션영화를보는듯한 미친몰입감이 드는건 역시 놀란감독이란생각이드네여.  미리 케릭터예습을하고보면 더 스토리이해에 도움이될거에여  앞으로보실분 참고하시길..,0
오펜하이머,10,이 영화를 혹시 마블영화같은 영화라고 생각하고 보러오심 큰일 납니다.그런거 아닙니다.그러나 훌륭한 영화입니다.,1
오펜하이머,10,ㅋㅋㅋㅋㅋㅋㅋ 퀄리티는 지림 근데 15세맞냐?이정도면 19걸어야지,1
오펜하이머,10,단순 오락영화가 아니라 좀 지루한감이 없진 않지만 그래도 재미있게 봤어요..인류에겐 최악의 발명이지만 우리나라가 그덕을 봤으니 참 아이러니 하네요…저는 후반 청문회 부분이 나름 흥미진진했음…,1
오펜하이머,9,오펜하이머 입장에서  영화를  봐야함    음향은 소리가  너무커서  피곤하고  내용  3시간은  지루하다  오펜하이머란 사람에  대해  알게되어  5점,1
오펜하이머,5,"감독의 의도, 배우들의 대사, 동작 하나하나 의미를 부여하면서 보는 전문가 또는 전문가인척하는 사람이 아닌 그냥 관람객으로는 볼거리없고 지루한 영화임. 놀란감독, 양자역학, 인터스텔라 이런 기대감으로 봤는데 무슨 청문회만 하다 핵폭탄, 양자역학은 나오지도 않고 끝나버림..",2
오펜하이머,10,정교한 교차 연출과 음향으로조성하는 놀라운 긴장과 스릴.놀란 감독이야말로현대 영화계의 선지자요 프로메테우스다.공산주의는 너무도 악랄하고 위선적이어서내 쪽의 상식과 도리로는 절대 이길 수 없다.좌파는 거짓선동과 교묘한 가스라이팅만으로도자유민주주의를 한입에 삼켜버릴 수 있다는 걸순진한 과학자들이 어찌 알리오.,1
오펜하이머,6,"놀란 영화, 볼 때마다 놀람!모든 존재는 관계(시간적, 공간적) 속에 존재한다. 양자 물리학의 결론!인간이란 존재 또한 그가 관계 맺는 자에 의해 끝없이 새롭게 모습이 바뀌어 간다.시공간적 상황, 조건의 변화에 따라 천국에서 나락으로, 영광과 치욕도 춤을 춘다.삶은 매 순간 선택들의 축적일뿐!",2
오펜하이머,10,"객관적으로 볼때 극장용 영화적 요소1. 볼거리가 풍부한가?- CG, 액션, 광대한 환경 등2. 몰입도가 좋은가?- 원 테이크로 다 봐야 하기 때문에 집중하지 않으면 피로감 높아짐3. 시간이 적절한가?- 몰입감이 높으면 괜찮으나, 대사, 서사등이 많으면 3시간 영화는 피로함위 요소에 부합하지 않으면 넷플릭스용으로 생각됨",1
오펜하이머,10,수많은대사와 현악기소리를 3시간동안 듣는게힘들었습니다.다보고 나니 두통이  밀려오더군요굳이 아이맥스에서 볼 필요 없습니다폭발장면도 그냥그렇고일반극장에서 봐도 됩니다,1
오펜하이머,2,올해 최고의 영화,0
오펜하이머,5,"지난주 토요일에 보고 왔는데요. 관객은 엄청많더라고요.제 옆에 혼자오신 분은 팝콘 사들고 즐겁게 오신듯 하던데.30분만에 나갔어요.저도 초반에 지루해서 졸았고요.이게 놀란 감독이 기존에 만든테넷, 인터스텔라, 저스티스리그, 맨오브스틸 같은 액션이 있을거라 기대하시면 절대 안되세요.(그냥 이슈가 되니까 보는게 아닌지)그냥 오펜하이머의 역대기 같은 느낌이고..왜 아이맥스에서 보라고 하는지도 몰겠고요.이 영화 보겠다고 하면 솔직히 말리고 싶을 정도임..이상으로 직장인이며, 나름 영화를 즐겨보는 일반인의 리뷰였습니다.",2
오펜하이머,10,"이 영화의 어떤 부분이 대단하다는 것이지 알수 가 없다.지루함을 면하기 위한 음향 효과?이 영화가 졸작 이란것은 아니지만 그렇다고 대작이라고 하기에는 소재도 그렇고 평범하지 않은 가?이름 모를 감독이 만들어도 이런 평가가 나올지 궁금하다.탁자위에 가방을 놓고 이 것은 에르메스 제품입니다.라고 하니    """"와!"""" 라고 하는 것처럼 보인다.",1
오펜하이머,3,2023 년 8 월 20 일일요일서면 CGV 극장에서조조7 시 40 분아이맥스 상영관에서 봤습니다 !엄청난 폭파 장면이나화끈한 액션 장면은 없습니다 ~15 세 관람이라서자녀들 하고같이 오시는부모님들도 있던에짧지만야한 장면이 나옵니다 ~저도 순간 당황스러워서영화표를 다시 보면서15 세 관람이 맞는지 확인을 했습니다 ~만약에 가족들과같이 영화를 보러 가실분들은알고 가시는게 좋은꺼 같습니다 !유명한 배우들이생각지도 못한인물로 잠시 잠깐 나오는걸보는 재미가 있습니다배우들에 연기도좋았고대사들도 재치있고 멋있었습니다 !,0
오펜하이머,5,"보통 상식은 오펜하이머가 전후 소련 스파이로 의심 받아 쓸쓸한 말년을 보냈다는 것까지만.... 영화는 청문회 사건의 자세한 내막과 음모를 칼라와 흑백의 교차 편집 방식으로 제3자의 시각에서 객관적으로 묘사하려 한다,   3시간이 그닥 지루하지 않았던 흥미진진한 연출개인적으로 실망스러웠던 인터스텔라나 테넷을 뛰어 넘어 어렵사리 놀란은 물리학 3부작을 결국 완성하였다",2
오펜하이머,7,3시간이 느껴지질 않을 정도로 재미있는 영화집에서 한번더 봐야할 영화,2
오펜하이머,8,역시 놀란 감독의 영화 였습니다~ 좋았어요,1
오펜하이머,10,지루해,1
오펜하이머,10,"영상미, 사운드, 연기, 플롯 모든것이 완벽하다",1
오펜하이머,1,왜 이렇게 낮은거야?,0
오펜하이머,10,지루할 틈이 없는데...,1
오펜하이머,10,인터스텔라 처럼 소음 수준의 사운드로 몰입감을 180분동안 강요당했다! 그리고 cgv는 주차시간을 180분만 허용하고. 추가시간 주차비를 받네 비용을 떠나  유쾌하지 않다.,1
오펜하이머,10,놀란의 상상력을 좋아하는 팬으로서 오펜하이머는 다소 인물위주의 이야기고 감독이 좋아하는 물리학자들을 소개하는 영화라 생각한다. 눈요기로 평가하면 필름질감이 고급스럽다. 특수효과나 우주의 먹먹함은 없다.스토리로 평가하면 그때나 지금이나 입에 빨갱이 붙이고 사는 정치인치고 멀쩡한 인물이 없다. ”당신은 고상한 빨갱이  입니까? 천박한 빨갱이 입니까?“라고 애초에 잘못된 질문을 하는 진짜 빨갱이들이 과연 물리학이나 인류애의 고뇌따위를 이해하기나 할까.그나마 해피엔딩이라 다행이다. 우리와 다르게.,1
오펜하이머,1,"분명 영화의 전반적 만듦새는 오늘날 경험할 수 있는 최고 가운데 하나다. 이 시대 대작 영화란 이렇게 찍고 다듬는 거라고 설교하는 듯. 그런데 결과적으로 이 콘텐츠가 감독의 메시지 전달에 성공적인지는 의문. 너무나 많은 에피소드와 컨텍스트를 농축시켜 3시간을 끌고 가니 관객은 점점 인터스텔라 마지막 신처럼 tesseract 속에서 허우적대는 느낌. 꼭 영화여야 했을까, 차라리 ott 시리즈로 시도했다면 어땠을까. 적어도 감독은 오펜하이머가 그렇게 찬찬히 뜯어볼 만한 인물임은 증명했다",0
오펜하이머,8,"중성자 같은 한 인물이 여러 인물, 환경과 연쇄반응을 일으키며 폭발적(그리고 파멸적) 결과를 만드는 '새로운 물리학'의 광경",1
오펜하이머,8,"핵실험 프로젝트명 트리니티(삼위일체) - 런닝타임 3시간의 3분할 스토리, 원자 뿐만 아니라 등장인물의 연쇄반응이 폭발했던 영화. 왜 러닝타임이 3시간인지 영화 끝나고 나오면서 깨닫게 된 영화. 대단한 작품이다.",1
오펜하이머,9,이렇게  별 다섯개 줄만큼 진짜 재미있나?   글쎄... 뭔가 화면에서 터지고 약간의 액션 등을 기대한다면  힘든 영화다... 딱  일본에 원자탄 터트려 해방된 우리... 그이상도 이하도 아닌.. 정치적  싸움 영화,1
오펜하이머,10,방광 폭발도 주의.  지루해서 평점 쓰면서도 하품나게 하는 영화.  괜히 돌비로 봐서 귀만 힘들다.  영화음악은 인터스텔라와 비슷한 무중력.  보면서 음악이고 내용이고 언제터질까 카타르시스는 있는가 기대하다 기대만 하다 끝나버렸응.,1
